3.290100151565616397e+04
4.730402582423989224e+04
8.864666757389037230e+03
4.550873724110140029e+04
2.583386581352020949e+04
3.179876255375978872e+04
4.807812164584860875e+04
3.313625991985194560e+04
3.724916940263228753e+04
3.194282399135622836e+04
5.321763992380296986e+04
1.003379610834167761e+04
4.679783741149998968e+04
4.716257167436725285e+04
3.768846765750872873e+04
3.367322019831906800e+04
3.319576243580180017e+04
3.305792313417966216e+04
2.358625569586559141e+04
6.182455786312575219e+04
4.908049090434047685e+04
3.370523072672016860e+04
2.695933115290153728e+04
2.570657574991442743e+04
4.742390226667364186e+04
2.628111513651602218e+04
2.128440903271276693e+04
2.580100442218950411e+04
2.267614960263496323e+04
5.188145729853413650e+04
2.678933637943014764e+04
3.356551796956769977e+04
4.787118146946995694e+04
5.727104791960345028e+04
5.451013363422687689e+04
5.240917001641773822e+04
3.771545824860094581e+04
3.644194642180093069e+04
2.635635273893775229e+04
2.002071145639017413e+04
1.649823706658028095e+04
1.439897069919270507e+04
9.831487617011162001e+03
7.104314315005518438e+04
6.762560292910340650e+04
5.949084578069677082e+04
6.013269657919491146e+04
5.022273489957459969e+04
5.237558786661519116e+04
5.678643307752595138e+04
4.789585818981670309e+04
5.184349151744231494e+04
4.485313799781424314e+04
4.923323111051721207e+04
4.635077436216410570e+04
4.465660774358178605e+04
3.894757610674444732e+04
2.786380083515513979e+04
3.056280061309949451e+04
3.074153629881633606e+04
3.136269808551549067e+04
2.632399705517090842e+04
2.910897375705690138e+04
2.673273361377415495e+04
2.378838968224062046e+04
2.256269747024049866e+04
2.256315117280236154e+04
2.240840918866142238e+04
1.880097913577133295e+04
2.068897798378100197e+04
1.882482387838956856e+04
1.821702414934268745e+04
1.417116580841178802e+04
9.973034147816108089e+03
4.902074576380316284e+04
3.272936927482522151e+04
4.685881428211915045e+04
1.660838660852393150e+04
4.046640934556406864e+04
3.331154839518293738e+04
2.527505181230961171e+04
5.025490790503956669e+04
9.166568406977047562e+04
2.916088336998761952e+04
1.749854590312476284e+04
3.412314139836979302e+04
4.092567145316494134e+04
3.181025006188151383e+04
3.616538701203970413e+04
6.887387656072796381e+04
2.477454650044894152e+04
5.800856898550099868e+04
1.943506949549753335e+04
1.631605843741793251e+04
3.959513833085469378e+04
2.893394920125300632e+04
2.312370153442563242e+04
2.670395224259739916e+04
3.973245206727871118e+04
3.645454368726636312e+04
3.018695514483099760e+04
4.062221398672433133e+04
4.004161434034980630e+04
3.157165869873777774e+04
2.854059287217147721e+04
4.098829679046096135e+04
4.816707406008051476e+04
3.953997141054095118e+04
1.846925501593428999e+04
6.279869088955803454e+04
5.127811867596916272e+04
4.248007876421044784e+04
2.999225865837567835e+04
2.796997315241779143e+04
1.043810662421669986e+04
3.743473416267542780e+04
4.460887271380775928e+04
1.759816784994633417e+04
4.306328530438596499e+04
2.256066208207065938e+04
1.808211450757769489e+04
3.643636171965472022e+04
5.551171946040954936e+04
3.410107490525142930e+04
3.963271956402086653e+04
3.616692624664508185e+04
